Index,Step,Point,Load_Mult,Reg Changed,Tap Changed,Reward,Regulator States,creg1a,creg2a,creg3a,creg3c,creg4a,creg4b,creg4c,
38346,347,9,0.3599999999999999,creg3c,5,-2770.247609594696,,-16,-8,-10,5,2,4,2,
38347,348,9,0.3599999999999999,creg3c,5,-2770.247609594696,,-16,-8,-10,5,2,4,2,
38348,349,9,0.3599999999999999,creg3c,5,-2770.247609594696,,-16,-8,-10,5,2,4,2,
38349,350,9,0.3599999999999999,creg3c,5,-2770.247609594696,,-16,-8,-10,5,2,4,2,
38350,351,9,0.3599999999999999,creg3c,5,-2770.247609594696,,-16,-8,-10,5,2,4,2,
38351,352,9,0.3599999999999999,creg3c,5,-2770.247609594696,,-16,-8,-10,5,2,4,2,
38352,353,9,0.3599999999999999,creg3c,5,-2770.247609594696,,-16,-8,-10,5,2,4,2,
38353,354,9,0.3599999999999999,creg3c,5,-2770.247609594696,,-16,-8,-10,5,2,4,2,
38354,355,9,0.3599999999999999,creg3c,5,-2770.247609594696,,-16,-8,-10,5,2,4,2,
38355,356,9,0.3599999999999999,creg3c,5,-2770.247609594696,,-16,-8,-10,5,2,4,2,
38356,357,9,0.3599999999999999,creg3a,7,-2778.8310533777644,,-16,-8,7,5,2,4,2,
38357,358,9,0.3599999999999999,creg3c,5,-2770.3310368755338,,-16,-8,7,5,2,4,2,
38358,359,9,0.3599999999999999,creg3c,5,-2770.331036875202,,-16,-8,7,5,2,4,2,
38359,360,9,0.3599999999999999,creg3c,5,-2770.33103687526,,-16,-8,7,5,2,4,2,
38360,361,9,0.3599999999999999,creg3c,5,-2770.33103687526,,-16,-8,7,5,2,4,2,
38361,362,9,0.3599999999999999,creg3c,5,-2770.33103687526,,-16,-8,7,5,2,4,2,
38362,363,9,0.3599999999999999,creg3c,5,-2770.33103687526,,-16,-8,7,5,2,4,2,
38363,364,9,0.3599999999999999,creg3c,5,-2770.33103687526,,-16,-8,7,5,2,4,2,
38364,365,9,0.3599999999999999,creg3c,5,-2770.33103687526,,-16,-8,7,5,2,4,2,
38365,366,9,0.3599999999999999,creg3c,5,-2770.33103687526,,-16,-8,7,5,2,4,2,
38366,367,9,0.3599999999999999,creg3c,5,-2770.33103687526,,-16,-8,7,5,2,4,2,
38367,368,9,0.3599999999999999,creg3a,16,-2734.865575567161,,-16,-8,16,5,2,4,2,
38368,369,9,0.3599999999999999,creg3c,5,-2730.365588789834,,-16,-8,16,5,2,4,2,
38369,370,9,0.3599999999999999,creg3c,5,-2730.3655887899113,,-16,-8,16,5,2,4,2,
38370,371,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38371,372,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38372,373,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38373,374,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38374,375,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38375,376,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38376,377,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38377,378,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38378,379,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38379,380,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38380,381,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38381,382,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38382,383,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38383,384,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38384,385,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38385,386,9,0.3599999999999999,creg3c,5,-2730.3655887899204,,-16,-8,16,5,2,4,2,
38386,387,9,0.3599999999999999,creg4b,15,-2426.7485621415835,,-16,-8,16,5,2,15,2,
38387,388,9,0.3599999999999999,creg3c,5,-2421.248364751583,,-16,-8,16,5,2,15,2,
38388,389,9,0.3599999999999999,creg3c,5,-2421.2483645024004,,-16,-8,16,5,2,15,2,
38389,390,9,0.3599999999999999,creg3c,5,-2421.2483645018124,,-16,-8,16,5,2,15,2,
38390,391,9,0.3599999999999999,creg3c,5,-2421.248364502,,-16,-8,16,5,2,15,2,
38391,392,9,0.3599999999999999,creg3c,5,-2421.248364502,,-16,-8,16,5,2,15,2,
38392,393,9,0.3599999999999999,creg1a,10,-2488.5814137082516,,10,-8,16,5,2,15,2,
38393,394,9,0.3599999999999999,creg4c,2,-2475.581288286236,,10,-8,16,5,2,15,2,
38394,395,9,0.3599999999999999,creg4c,2,-2475.581288274783,,10,-8,16,5,2,15,2,
38395,396,9,0.3599999999999999,creg4c,2,-2475.581288274574,,10,-8,16,5,2,15,2,
38396,397,9,0.3599999999999999,creg4c,2,-2475.581288274574,,10,-8,16,5,2,15,2,
38397,398,9,0.3599999999999999,creg4c,2,-2475.581288274574,,10,-8,16,5,2,15,2,
38398,399,9,0.3599999999999999,creg4c,2,-2475.581288274574,,10,-8,16,5,2,15,2,
38399,400,9,0.3599999999999999,creg4c,2,-2475.581288274574,,10,-8,16,5,2,15,2,
38400,401,9,0.3599999999999999,creg3a,-16,-2521.439988834342,,10,-8,-16,5,2,15,2,
38401,402,9,0.3599999999999999,creg3a,-16,-2505.4399917314113,,10,-8,-16,5,2,15,2,
38402,403,9,0.3599999999999999,creg3a,-16,-2505.4399917321875,,10,-8,-16,5,2,15,2,
38403,404,9,0.3599999999999999,creg3a,-16,-2505.4399917321875,,10,-8,-16,5,2,15,2,
38404,405,9,0.3599999999999999,creg3a,-16,-2505.4399917321875,,10,-8,-16,5,2,15,2,
38405,406,9,0.3599999999999999,creg3a,-16,-2505.4399917321875,,10,-8,-16,5,2,15,2,
38406,407,9,0.3599999999999999,creg3a,-16,-2505.4399917321875,,10,-8,-16,5,2,15,2,
38407,408,9,0.3599999999999999,creg3a,-16,-2505.4399917321875,,10,-8,-16,5,2,15,2,
38408,409,9,0.3599999999999999,creg3a,-16,-2505.4399917321875,,10,-8,-16,5,2,15,2,
38409,410,9,0.3599999999999999,creg3a,-16,-2505.4399917321875,,10,-8,-16,5,2,15,2,
38410,411,9,0.3599999999999999,creg3a,-16,-2505.4399917321875,,10,-8,-16,5,2,15,2,
38411,412,9,0.3599999999999999,creg3a,-16,-2505.4399917321875,,10,-8,-16,5,2,15,2,
38412,413,9,0.3599999999999999,creg3a,-16,-2505.4399917321875,,10,-8,-16,5,2,15,2,
38413,414,9,0.3599999999999999,creg3a,-16,-2505.4399917321875,,10,-8,-16,5,2,15,2,
38414,415,9,0.3599999999999999,creg4c,16,-2563.931613235979,,10,-8,-16,5,2,15,16,
38415,416,9,0.3599999999999999,creg4b,-15,-2339.364115216087,,10,-8,-16,5,2,-15,16,
38416,417,9,0.3599999999999999,creg3a,-16,-2324.364436373242,,10,-8,-16,5,2,-15,16,
38417,418,9,0.3599999999999999,creg3a,-16,-2324.3644366380877,,10,-8,-16,5,2,-15,16,
38418,419,9,0.3599999999999999,creg3a,-16,-2324.3644366384488,,10,-8,-16,5,2,-15,16,
38419,420,9,0.3599999999999999,creg3a,-16,-2324.3644366383332,,10,-8,-16,5,2,-15,16,
38420,421,9,0.3599999999999999,creg3a,-16,-2324.3644366383332,,10,-8,-16,5,2,-15,16,
38421,422,9,0.3599999999999999,creg3a,-16,-2324.3644366383332,,10,-8,-16,5,2,-15,16,
38422,423,9,0.3599999999999999,creg3a,-16,-2324.3644366383332,,10,-8,-16,5,2,-15,16,
38423,424,9,0.3599999999999999,creg4c,10,-2326.562544489192,,10,-8,-16,5,2,-15,10,
38424,425,9,0.3599999999999999,creg3a,-16,-2323.5624849871433,,10,-8,-16,5,2,-15,10,
38425,426,9,0.3599999999999999,creg3a,-16,-2323.5624848996254,,10,-8,-16,5,2,-15,10,
38426,427,9,0.3599999999999999,creg3a,-16,-2323.5624848998596,,10,-8,-16,5,2,-15,10,
38427,428,9,0.3599999999999999,creg3a,-16,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38428,429,9,0.3599999999999999,creg3a,-16,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38429,430,9,0.3599999999999999,creg3a,-16,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38430,431,9,0.3599999999999999,creg3a,-16,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38431,432,9,0.3599999999999999,creg3a,-16,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38432,433,9,0.3599999999999999,creg3a,4,-2333.623937731526,,10,-8,4,5,2,-15,10,
38433,434,9,0.3599999999999999,creg3a,-16,-2333.56248761759,,10,-8,-16,5,2,-15,10,
38434,435,9,0.3599999999999999,creg3a,-16,-2323.56248490289,,10,-8,-16,5,2,-15,10,
38435,436,9,0.3599999999999999,creg3a,-16,-2323.562484900364,,10,-8,-16,5,2,-15,10,
38436,437,9,0.3599999999999999,creg3a,-16,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38437,438,9,0.3599999999999999,creg3a,-16,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38438,439,9,0.3599999999999999,creg3a,-16,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38439,440,9,0.3599999999999999,creg3a,-16,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38440,441,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38441,442,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38442,443,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38443,444,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38444,445,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38445,446,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38446,447,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38447,448,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38448,449,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38449,450,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38450,451,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38451,452,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38452,453,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38453,454,9,0.3599999999999999,creg4a,2,-2323.5624849003284,,10,-8,-16,5,2,-15,10,
38454,455,9,0.3599999999999999,creg3a,1,-2332.10850952527,,10,-8,1,5,2,-15,10,
38455,456,9,0.3599999999999999,creg4a,2,-2323.6085122219683,,10,-8,1,5,2,-15,10,
38456,457,9,0.3599999999999999,creg4b,-5,-2319.1311123046125,,10,-8,1,5,2,-5,10,
38457,458,9,0.3599999999999999,creg1a,-1,-428.3405780433226,,-1,-8,1,5,2,-5,10,
38458,459,9,0.3599999999999999,creg3c,5,-422.84065110302276,,-1,-8,1,5,2,-5,10,
38459,460,9,0.3599999999999999,creg4b,15,-744.5064237492004,,-1,-8,1,5,2,15,10,
38460,461,9,0.3599999999999999,creg3c,5,-734.5061878958546,,-1,-8,1,5,2,15,10,
38461,462,9,0.3599999999999999,creg3c,5,-734.506187169888,,-1,-8,1,5,2,15,10,
38462,463,9,0.3599999999999999,creg3c,5,-734.5061871684107,,-1,-8,1,5,2,15,10,
38463,464,9,0.3599999999999999,creg3c,5,-734.5061871682344,,-1,-8,1,5,2,15,10,
38464,465,9,0.3599999999999999,creg3c,5,-734.5061871684633,,-1,-8,1,5,2,15,10,
38465,466,9,0.3599999999999999,creg3c,5,-734.5061871684633,,-1,-8,1,5,2,15,10,
38466,467,9,0.3599999999999999,creg3c,5,-734.5061871684633,,-1,-8,1,5,2,15,10,
38467,468,9,0.3599999999999999,creg3c,5,-734.5061871684633,,-1,-8,1,5,2,15,10,
38468,469,9,0.3599999999999999,creg3c,5,-734.5061871684633,,-1,-8,1,5,2,15,10,
38469,470,9,0.3599999999999999,creg3c,5,-734.5061871684633,,-1,-8,1,5,2,15,10,
38470,471,9,0.3599999999999999,creg3c,5,-734.5061871684633,,-1,-8,1,5,2,15,10,
38471,472,9,0.3599999999999999,creg3a,7,-737.5236551253308,,-1,-8,7,5,2,15,10,
38472,473,9,0.3599999999999999,creg3c,5,-734.5231293278642,,-1,-8,7,5,2,15,10,
38473,474,9,0.3599999999999999,creg3c,5,-734.5231283956355,,-1,-8,7,5,2,15,10,
38474,475,9,0.3599999999999999,creg3c,5,-734.5231283940682,,-1,-8,7,5,2,15,10,
38475,476,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38476,477,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38477,478,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38478,479,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38479,480,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38480,481,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38481,482,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38482,483,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38483,484,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38484,485,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38485,486,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38486,487,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38487,488,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38488,489,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38489,490,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38490,491,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38491,492,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38492,493,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38493,494,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38494,495,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38495,496,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38496,497,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38497,498,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38498,499,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38499,500,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38500,501,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38501,502,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38502,503,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38503,504,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38504,505,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38505,506,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38506,507,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38507,508,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38508,509,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38509,510,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38510,511,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38511,512,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38512,513,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38513,514,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38514,515,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38515,516,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38516,517,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38517,518,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38518,519,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38519,520,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38520,521,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38521,522,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38522,523,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38523,524,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38524,525,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38525,526,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38526,527,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38527,528,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38528,529,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38529,530,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38530,531,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38531,532,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38532,533,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38533,534,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38534,535,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38535,536,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38536,537,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38537,538,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38538,539,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38539,540,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38540,541,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38541,542,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38542,543,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38543,544,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38544,545,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38545,546,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38546,547,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38547,548,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38548,549,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38549,550,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38550,551,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38551,552,9,0.3599999999999999,creg3c,5,-734.5231283939524,,-1,-8,7,5,2,15,10,
38552,553,9,0.3599999999999999,creg4b,1,-430.21430996841985,,-1,-8,7,5,2,1,10,
38553,554,9,0.3599999999999999,creg3c,5,-423.2146995071334,,-1,-8,7,5,2,1,10,
38554,555,9,0.3599999999999999,creg3c,5,-423.21470043191636,,-1,-8,7,5,2,1,10,
38555,556,9,0.3599999999999999,creg3c,5,-423.2147004341563,,-1,-8,7,5,2,1,10,
38556,557,9,0.3599999999999999,creg3c,5,-423.2147004340151,,-1,-8,7,5,2,1,10,
38557,558,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38558,559,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38559,560,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38560,561,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38561,562,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38562,563,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38563,564,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38564,565,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38565,566,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38566,567,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38567,568,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38568,569,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38569,570,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38570,571,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38571,572,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38572,573,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38573,574,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38574,575,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38575,576,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38576,577,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38577,578,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38578,579,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38579,580,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38580,581,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38581,582,9,0.3599999999999999,creg3c,5,-423.21470043399256,,-1,-8,7,5,2,1,10,
38582,583,9,0.3599999999999999,creg4b,-10,-738.0195289015638,,-1,-8,7,5,2,-10,10,
38583,584,9,0.3599999999999999,creg3c,5,-732.5196070169941,,-1,-8,7,5,2,-10,10,
38584,585,9,0.3599999999999999,creg3c,5,-732.5196072705054,,-1,-8,7,5,2,-10,10,
38585,586,9,0.3599999999999999,creg3c,5,-732.519607271033,,-1,-8,7,5,2,-10,10,
38586,587,9,0.3599999999999999,creg3c,5,-732.5196072707689,,-1,-8,7,5,2,-10,10,
38587,588,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38588,589,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38589,590,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38590,591,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38591,592,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38592,593,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38593,594,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38594,595,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38595,596,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38596,597,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38597,598,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38598,599,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38599,600,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38600,601,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38601,602,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38602,603,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38603,604,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38604,605,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38605,606,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38606,607,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38607,608,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38608,609,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38609,610,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38610,611,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38611,612,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38612,613,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38613,614,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38614,615,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38615,616,9,0.3599999999999999,creg3c,5,-732.5196072710079,,-1,-8,7,5,2,-10,10,
38616,617,9,0.3599999999999999,creg4a,6,-734.7571381904525,,-1,-8,7,5,6,-10,10,
38617,618,9,0.3599999999999999,creg4a,6,-732.7565543485797,,-1,-8,7,5,6,-10,10,
38618,619,9,0.3599999999999999,creg4a,6,-732.7565531489665,,-1,-8,7,5,6,-10,10,
38619,620,9,0.3599999999999999,creg4a,6,-732.7565531465104,,-1,-8,7,5,6,-10,10,
